match_id,start_date,era_label,venue,venue_type,win_loss_flag,format
1278673,2021-11-21,Modern Era,"Eden Gardens, Kolkata",Home,1.0,T20I
1278679,2022-02-16,Modern Era,"Eden Gardens, Kolkata",Home,1.0,T20I
1278680,2022-02-18,Modern Era,"Eden Gardens, Kolkata",Home,1.0,T20I
1278681,2022-02-20,Modern Era,"Eden Gardens, Kolkata",Home,1.0,T20I
1278684,2022-02-24,Modern Era,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Home,1.0,T20I
1278685,2022-02-26,Modern Era,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Home,1.0,T20I
1278686,2022-02-27,Modern Era,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Home,1.0,T20I
1278687,2022-06-09,Modern Era,"Arun Jaitley Stadium, Delhi",Home,0.0,T20I
1278688,2022-06-12,Modern Era,"Barabati Stadium, Cuttack",Home,0.0,T20I
1278689,2022-06-14,Modern Era,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Home,1.0,T20I
1278690,2022-06-17,Modern Era,"Saurashtra Cricket Association Stadium, Rajkot",Home,1.0,T20I
1278691,2022-06-19,Modern Era,"M Chinnaswamy Stadium, Bangalore",Home,1.0,T20I
1298150,2022-10-23,Modern Era,Melbourne Cricket Ground,Away,1.0,T20I
1298157,2022-10-27,Modern Era,Sydney Cricket Ground,Away,1.0,T20I
1298164,2022-10-30,Modern Era,Perth Stadium,Away,0.0,T20I
1298169,2022-11-02,Modern Era,Adelaide Oval,Away,1.0,T20I
1298176,2022-11-06,Modern Era,Melbourne Cricket Ground,Away,1.0,T20I
1298178,2022-11-10,Modern Era,Adelaide Oval,Away,0.0,T20I
1303307,2022-06-26,Modern Era,"The Village, Malahide, Dublin",Away,1.0,T20I
1303308,2022-06-28,Modern Era,"The Village, Malahide, Dublin",Away,1.0,T20I
1317903,2022-07-29,Modern Era,"Brian Lara Stadium, Tarouba, Trinidad",Away,1.0,T20I
1317904,2022-08-01,Modern Era,"Warner Park, Basseterre, St Kitts",Away,0.0,T20I
1317905,2022-08-02,Modern Era,"Warner Park, Basseterre, St Kitts",Away,1.0,T20I
1317906,2022-08-06,Modern Era,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Away,1.0,T20I
1317907,2022-08-07,Modern Era,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Away,1.0,T20I
1322276,2022-11-20,Modern Era,"Bay Oval, Mount Maunganui",Away,1.0,T20I
1322277,2022-11-22,Modern Era,"McLean Park, Napier",Away,0.0,T20I
1327270,2022-08-28,Modern Era,Dubai International Cricket Stadium,Away,1.0,T20I
1327272,2022-08-31,Modern Era,Dubai International Cricket Stadium,Away,1.0,T20I
1327276,2022-09-04,Modern Era,Dubai International Cricket Stadium,Away,0.0,T20I
1327277,2022-09-06,Modern Era,Dubai International Cricket Stadium,Away,0.0,T20I
1327503,2022-09-20,Modern Era,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Home,0.0,T20I
1327504,2022-09-23,Modern Era,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Home,1.0,T20I
1327505,2022-09-25,Modern Era,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Home,1.0,T20I
1327506,2022-09-28,Modern Era,"Greenfield International Stadium, Thiruvananthapuram",Home,1.0,T20I
1327507,2022-10-02,Modern Era,"Barsapara Cricket Stadium, Guwahati",Home,1.0,T20I
1327508,2022-10-04,Modern Era,"Holkar Cricket Stadium, Indore",Home,0.0,T20I
1348640,2023-01-03,Modern Era,"Wankhede Stadium, Mumbai",Home,1.0,T20I
1348641,2023-01-05,Modern Era,"Maharashtra Cricket Association Stadium, Pune",Home,0.0,T20I
1348642,2023-01-07,Modern Era,"Saurashtra Cricket Association Stadium, Rajkot",Home,1.0,T20I
1348649,2023-01-27,Modern Era,"JSCA International Stadium Complex, Ranchi",Home,0.0,T20I
1348650,2023-01-29,Modern Era,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Home,1.0,T20I
1348651,2023-02-01,Modern Era,"Narendra Modi Stadium, Ahmedabad",Home,1.0,T20I
1381217,2023-08-03,Modern Era,"Brian Lara Stadium, Tarouba, Trinidad",Away,0.0,T20I
1381218,2023-08-06,Modern Era,"Providence Stadium, Guyana",Away,0.0,T20I
1381219,2023-08-08,Modern Era,"Providence Stadium, Guyana",Away,1.0,T20I
1381220,2023-08-12,Modern Era,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Away,1.0,T20I
1381221,2023-08-13,Modern Era,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Away,0.0,T20I
1384634,2023-08-18,Modern Era,"Malahide, Dublin",Away,0.0,T20I
1384637,2023-08-20,Modern Era,"Malahide, Dublin",Away,1.0,T20I
1387598,2023-12-12,Modern Era,"St George's Park, Gqeberha",Away,1.0,T20I
1387599,2023-12-14,Modern Era,"The Wanderers Stadium, Johannesburg",Away,1.0,T20I
1389391,2023-11-23,Modern Era,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Home,1.0,T20I
1389392,2023-11-26,Modern Era,"Greenfield International Stadium, Thiruvananthapuram",Home,1.0,T20I
1389393,2023-11-28,Modern Era,"Barsapara Cricket Stadium, Guwahati",Home,0.0,T20I
1389394,2023-12-01,Modern Era,"Shaheed Veer Narayan Singh International Stadium, Raipur",Away,1.0,T20I
1389395,2023-12-03,Modern Era,"M Chinnaswamy Stadium, Bengaluru",Home,1.0,T20I
1399113,2023-10-03,Modern Era,Zhejiang University of Technology Cricket Field,Away,1.0,T20I
1399117,2023-10-06,Modern Era,Zhejiang University of Technology Cricket Field,Away,1.0,T20I
1415708,2024-06-05,Modern Era,"Nassau County International Cricket Stadium, New York",Away,1.0,T20I
1415719,2024-06-09,Modern Era,"Nassau County International Cricket Stadium, New York",Away,1.0,T20I
1415725,2024-06-12,Modern Era,"Nassau County International Cricket Stadium, New York",Away,1.0,T20I
1415747,2024-06-22,Modern Era,"Sir Vivian Richards Stadium, North Sound, Antigua",Away,1.0,T20I
1415751,2024-06-24,Modern Era,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Away,1.0,T20I
1415754,2024-06-27,Modern Era,"Providence Stadium, Guyana",Away,1.0,T20I
1415755,2024-06-29,Modern Era,"Kensington Oval, Bridgetown, Barbados",Away,1.0,T20I
1420223,2024-07-06,Modern Era,Harare Sports Club,Away,0.0,T20I
1420224,2024-07-07,Modern Era,Harare Sports Club,Away,1.0,T20I
1420225,2024-07-10,Modern Era,Harare Sports Club,Away,1.0,T20I
1420226,2024-07-13,Modern Era,Harare Sports Club,Away,1.0,T20I
1420227,2024-07-14,Modern Era,Harare Sports Club,Away,1.0,T20I
1439893,2024-10-06,Modern Era,"Shrimant Madhavrao Scindia Cricket Stadium, Gwalior",Away,1.0,T20I
1439894,2024-10-09,Modern Era,"Arun Jaitley Stadium, Delhi",Home,1.0,T20I
1439895,2024-10-12,Modern Era,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Home,1.0,T20I
1439899,2025-01-22,Modern Era,"Eden Gardens, Kolkata",Home,1.0,T20I
1439900,2025-01-25,Modern Era,"MA Chidambaram Stadium, Chepauk, Chennai",Home,1.0,T20I
1439901,2025-01-28,Modern Era,"Saurashtra Cricket Association Stadium, Rajkot",Home,0.0,T20I
1439902,2025-01-31,Modern Era,"Maharashtra Cricket Association Stadium, Pune",Home,1.0,T20I
1439903,2025-02-02,Modern Era,"Wankhede Stadium, Mumbai",Home,1.0,T20I
1442987,2024-07-27,Modern Era,Pallekele International Cricket Stadium,Away,1.0,T20I
1442988,2024-07-28,Modern Era,Pallekele International Cricket Stadium,Away,0.0,T20I
1442989,2024-07-30,Modern Era,Pallekele International Cricket Stadium,Away,1.0,T20I
1449301,2024-11-08,Modern Era,"Kingsmead, Durban",Away,1.0,T20I
1449302,2024-11-10,Modern Era,"St George's Park, Gqeberha",Away,0.0,T20I
1449303,2024-11-13,Modern Era,"SuperSport Park, Centurion",Away,1.0,T20I
1449304,2024-11-15,Modern Era,"The Wanderers Stadium, Johannesburg",Away,1.0,T20I
1478907,2025-10-29,Modern Era,"Manuka Oval, Canberra",Away,1.0,T20I
1478908,2025-10-31,Modern Era,Melbourne Cricket Ground,Away,0.0,T20I
1478909,2025-11-02,Modern Era,"Bellerive Oval, Hobart",Away,1.0,T20I
1478910,2025-11-06,Modern Era,Carrara Oval,Away,1.0,T20I
1478911,2025-11-08,Modern Era,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Away,1.0,T20I
1479576,2025-12-09,Modern Era,"Barabati Stadium, Cuttack",Home,1.0,T20I
1479577,2025-12-11,Modern Era,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",Away,0.0,T20I
1479578,2025-12-14,Modern Era,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Home,1.0,T20I
1479580,2025-12-19,Modern Era,"Narendra Modi Stadium, Ahmedabad",Home,1.0,T20I
1490234,2026-01-21,Modern Era,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Home,1.0,T20I
1490235,2026-01-23,Modern Era,"Shaheed Veer Narayan Singh International Stadium, Raipur",Away,0.0,T20I
1490236,2026-01-25,Modern Era,"Barsapara Cricket Stadium, Guwahati",Home,1.0,T20I
1490237,2026-01-28,Modern Era,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Home,0.0,T20I
1490238,2026-01-31,Modern Era,"Greenfield International Stadium, Thiruvananthapuram",Home,1.0,T20I
1496921,2025-09-10,Modern Era,Dubai International Cricket Stadium,Away,1.0,T20I
1496925,2025-09-14,Modern Era,Dubai International Cricket Stadium,Away,1.0,T20I
1496931,2025-09-19,Modern Era,"Zayed Cricket Stadium, Abu Dhabi",Away,1.0,T20I
1496933,2025-09-21,Modern Era,Dubai International Cricket Stadium,Away,1.0,T20I
1496935,2025-09-24,Modern Era,Dubai International Cricket Stadium,Away,1.0,T20I
1496937,2025-09-26,Modern Era,Dubai International Cricket Stadium,Away,1.0,T20I
1496938,2025-09-28,Modern Era,Dubai International Cricket Stadium,Away,1.0,T20I
1512721,2026-02-07,Modern Era,"Wankhede Stadium, Mumbai",Home,1.0,T20I
1512736,2026-02-12,Modern Era,"Arun Jaitley Stadium, Delhi",Home,1.0,T20I
1512745,2026-02-15,Modern Era,"R Premadasa Stadium, Colombo",Away,1.0,T20I
1512754,2026-02-18,Modern Era,"Narendra Modi Stadium, Ahmedabad",Home,1.0,T20I
1512761,2026-02-22,Modern Era,"Narendra Modi Stadium, Ahmedabad",Home,0.0,T20I
1512766,2026-02-26,Modern Era,"MA Chidambaram Stadium, Chepauk, Chennai",Home,1.0,T20I
1512770,2026-03-01,Modern Era,"Eden Gardens, Kolkata",Home,1.0,T20I
1512772,2026-03-05,Modern Era,"Wankhede Stadium, Mumbai",Home,1.0,T20I
1512773,2026-03-08,Modern Era,"Narendra Modi Stadium, Ahmedabad",Home,1.0,T20I
63963,2001-12-19,Early 2000s,"M Chinnaswamy Stadium, Bangalore",Home,0.0,Test
64047,2003-10-16,Early 2000s,"Punjab Cricket Association Stadium, Mohali, Chandigarh",Home,0.0,Test
64059,2003-12-04,Early 2000s,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Away,0.0,Test
64062,2004-01-02,Early 2000s,Sydney Cricket Ground,Away,1.0,Test
64083,2004-04-13,Early 2000s,Rawalpindi Cricket Stadium,Away,1.0,Test
64100,2004-10-14,Early 2000s,MA Chidambaram Stadium,Home,0.0,Test
64102,2004-11-03,Early 2000s,Wankhede Stadium,Home,1.0,Test
64109,2004-11-20,Early 2000s,Green Park,Home,0.0,Test
64110,2004-11-28,Early 2000s,Eden Gardens,Home,1.0,Test
64111,2004-12-10,Early 2000s,Bangabandhu National Stadium,Away,1.0,Test
219062,2005-09-13,Early 2000s,Queens Sports Club,Away,1.0,Test
226363,2005-12-18,Early 2000s,Sardar Patel Stadium,Home,1.0,Test
233797,2006-01-21,Early 2000s,Iqbal Stadium,Away,0.0,Test
234783,2006-01-29,Early 2000s,National Stadium,Away,0.0,Test
238186,2006-03-09,Early 2000s,"Punjab Cricket Association IS Bindra Stadium, Mohali",Home,1.0,Test
239025,2006-03-01,Early 2000s,Vidarbha C.A. Ground,Home,0.0,Test
239920,2006-06-02,Early 2000s,"Antigua Recreation Ground, St John's",Away,1.0,Test
239921,2006-06-10,Early 2000s,"Daren Sammy National Cricket Stadium, Gros Islet",Away,1.0,Test
239922,2006-06-22,Early 2000s,"Warner Park, Basseterre",Away,0.0,Test
239923,2006-06-30,Early 2000s,"Sabina Park, Kingston",Away,1.0,Test
249215,2006-12-15,Early 2000s,The Wanderers Stadium,Away,1.0,Test
249216,2006-12-26,Early 2000s,Kingsmead,Away,0.0,Test
249217,2007-01-02,Early 2000s,Newlands,Away,0.0,Test
258468,2007-07-19,Early 2000s,Lord's,Away,0.0,Test
258469,2007-07-27,Early 2000s,Trent Bridge,Away,1.0,Test
258470,2007-08-09,Early 2000s,Kennington Oval,Away,1.0,Test
282691,2007-05-18,Early 2000s,Zahur Ahmed Chowdhury Stadium,Away,1.0,Test
282692,2007-05-25,Early 2000s,"Shere Bangla National Stadium, Mirpur",Away,1.0,Test
291351,2007-12-26,Early 2000s,Melbourne Cricket Ground,Away,0.0,Test
291352,2008-01-02,Transition Era,Sydney Cricket Ground,Away,0.0,Test
291353,2008-01-16,Transition Era,Western Australia Cricket Association Ground,Away,1.0,Test
291354,2008-01-24,Transition Era,Adelaide Oval,Away,1.0,Test
297806,2007-11-22,Early 2000s,Arun Jaitley Stadium,Home,1.0,Test
297807,2007-11-30,Early 2000s,Eden Gardens,Home,1.0,Test
297808,2007-12-08,Early 2000s,M.Chinnaswamy Stadium,Home,1.0,Test
332911,2008-03-26,Transition Era,"MA Chidambaram Stadium, Chepauk",Home,0.0,Test
332912,2008-04-03,Transition Era,"Sardar Patel Stadium, Motera",Home,0.0,Test
332913,2008-04-11,Transition Era,Green Park,Home,1.0,Test
343729,2008-07-23,Transition Era,Sinhalese Sports Club Ground,Away,0.0,Test
343730,2008-07-31,Transition Era,Galle International Stadium,Away,1.0,Test
343731,2008-08-08,Transition Era,P Saravanamuttu Stadium,Away,0.0,Test
345669,2008-10-09,Transition Era,M Chinnaswamy Stadium,Home,0.0,Test
345670,2008-10-17,Transition Era,"Punjab Cricket Association Stadium, Mohali",Home,1.0,Test
345671,2008-10-29,Transition Era,Feroz Shah Kotla,Home,1.0,Test
345672,2008-11-06,Transition Era,"Vidarbha Cricket Association Stadium, Jamtha",Home,1.0,Test
361050,2008-12-11,Transition Era,"MA Chidambaram Stadium, Chepauk",Home,1.0,Test
361051,2008-12-19,Transition Era,"Punjab Cricket Association Stadium, Mohali",Home,1.0,Test
366628,2009-03-18,Transition Era,Seddon Park,Away,1.0,Test
366629,2009-04-03,Transition Era,Basin Reserve,Away,1.0,Test
386496,2009-03-26,Transition Era,McLean Park,Away,1.0,Test
430881,2009-11-16,Transition Era,"Sardar Patel Stadium, Motera",Home,1.0,Test
430882,2009-11-24,Transition Era,Green Park,Home,1.0,Test
430883,2009-12-02,Transition Era,Brabourne Stadium,Home,1.0,Test
434256,2010-01-17,Transition Era,Zahur Ahmed Chowdhury Stadium,Away,1.0,Test
434257,2010-01-24,Transition Era,Shere Bangla National Stadium,Away,1.0,Test
441825,2010-02-06,Transition Era,"Vidarbha Cricket Association Stadium, Jamtha",Home,0.0,Test
441826,2010-02-14,Transition Era,Eden Gardens,Home,1.0,Test
456669,2010-07-18,Transition Era,Galle International Stadium,Away,0.0,Test
456670,2010-07-26,Transition Era,Sinhalese Sports Club Ground,Away,0.0,Test
456671,2010-08-03,Transition Era,P Sara Oval,Away,1.0,Test
463146,2010-12-16,Transition Era,SuperSport Park,Away,0.0,Test
463147,2010-12-26,Transition Era,Kingsmead,Away,1.0,Test
463148,2011-01-02,Transition Era,Newlands,Away,0.0,Test
464526,2010-10-01,Transition Era,"Punjab Cricket Association Stadium, Mohali",Home,1.0,Test
464527,2010-10-09,Transition Era,M Chinnaswamy Stadium,Home,1.0,Test
464531,2010-11-04,Transition Era,"Sardar Patel Stadium, Motera",Home,1.0,Test
464532,2010-11-12,Transition Era,"Rajiv Gandhi International Stadium, Uppal",Home,0.0,Test
464533,2010-11-20,Transition Era,"Vidarbha Cricket Association Stadium, Jamtha",Home,1.0,Test
474472,2011-07-21,Transition Era,Lord's,Away,0.0,Test
474473,2011-07-29,Transition Era,Trent Bridge,Away,0.0,Test
474474,2011-08-10,Transition Era,Edgbaston,Away,0.0,Test
474475,2011-08-18,Transition Era,Kennington Oval,Away,0.0,Test
489226,2011-06-20,Transition Era,"Sabina Park, Kingston",Away,1.0,Test
489227,2011-06-28,Transition Era,"Kensington Oval, Bridgetown",Away,1.0,Test
489228,2011-07-06,Transition Era,"Windsor Park, Roseau",Away,0.0,Test
518950,2011-12-26,Transition Era,Melbourne Cricket Ground,Away,0.0,Test
518951,2012-01-03,Transition Era,Sydney Cricket Ground,Away,0.0,Test
518952,2012-01-13,Transition Era,Western Australia Cricket Association Ground,Away,0.0,Test
518953,2012-01-24,Transition Era,Adelaide Oval,Away,0.0,Test
535997,2011-11-06,Transition Era,Feroz Shah Kotla,Home,1.0,Test
535998,2011-11-14,Transition Era,Eden Gardens,Home,1.0,Test
565806,2012-11-15,Transition Era,"Sardar Patel Stadium, Motera",Home,1.0,Test
565807,2012-11-23,Transition Era,Wankhede Stadium,Home,0.0,Test
565808,2012-12-05,Transition Era,Eden Gardens,Home,0.0,Test
565809,2012-12-13,Transition Era,"Vidarbha Cricket Association Stadium, Jamtha",Home,0.0,Test
565817,2012-08-23,Transition Era,"Rajiv Gandhi International Stadium, Uppal",Home,1.0,Test
565818,2012-08-31,Transition Era,M Chinnaswamy Stadium,Home,1.0,Test
598812,2013-02-22,Modern Era,"MA Chidambaram Stadium, Chepauk",Home,1.0,Test
598813,2013-03-02,Modern Era,"Rajiv Gandhi International Stadium, Uppal",Home,1.0,Test
598814,2013-03-14,Modern Era,"Punjab Cricket Association Stadium, Mohali",Home,1.0,Test
598815,2013-03-22,Modern Era,Feroz Shah Kotla,Home,1.0,Test
648665,2013-12-18,Modern Era,New Wanderers Stadium,Away,1.0,Test
648667,2013-12-26,Modern Era,Kingsmead,Away,0.0,Test
667651,2014-02-06,Modern Era,Eden Park,Away,0.0,Test
667653,2014-02-14,Modern Era,Basin Reserve,Away,0.0,Test
667711,2014-07-09,Modern Era,Trent Bridge,Away,1.0,Test
667713,2014-07-17,Modern Era,Lord's,Away,1.0,Test
667715,2014-07-27,Modern Era,The Rose Bowl,Away,0.0,Test
667717,2014-08-07,Modern Era,Old Trafford,Away,0.0,Test
667719,2014-08-15,Modern Era,Kennington Oval,Away,0.0,Test
676525,2013-11-06,Modern Era,Eden Gardens,Home,1.0,Test
676527,2013-11-14,Modern Era,Wankhede Stadium,Home,1.0,Test
754737,2014-12-09,Modern Era,Adelaide Oval,Away,0.0,Test
754739,2014-12-17,Modern Era,"Brisbane Cricket Ground, Woolloongabba",Away,0.0,Test
754741,2014-12-26,Modern Era,Melbourne Cricket Ground,Away,0.0,Test
754743,2015-01-06,Modern Era,Sydney Cricket Ground,Away,0.0,Test
870729,2015-06-10,Modern Era,Khan Shaheb Osman Ali Stadium,Away,1.0,Test
895773,2015-08-12,Modern Era,Galle International Stadium,Away,0.0,Test
895775,2015-08-20,Modern Era,P Sara Oval,Away,1.0,Test
895777,2015-08-28,Modern Era,Sinhalese Sports Club Ground,Away,1.0,Test
903603,2015-11-05,Modern Era,"Punjab Cricket Association Stadium, Mohali",Home,1.0,Test
903605,2015-11-14,Modern Era,M Chinnaswamy Stadium,Home,0.0,Test
903607,2015-11-25,Modern Era,"Vidarbha Cricket Association Stadium, Jamtha",Home,1.0,Test
903609,2015-12-03,Modern Era,Feroz Shah Kotla,Home,1.0,Test
1022593,2016-07-21,Modern Era,"Sir Vivian Richards Stadium, North Sound",Away,1.0,Test
1022595,2016-07-30,Modern Era,"Sabina Park, Kingston",Away,0.0,Test
1022597,2016-08-09,Modern Era,"Darren Sammy National Cricket Stadium, Gros Islet",Away,1.0,Test
1022599,2016-08-18,Modern Era,"Queen's Park Oval, Port of Spain",Away,0.0,Test
1030213,2016-09-22,Modern Era,Green Park,Home,1.0,Test
1030215,2016-09-30,Modern Era,Eden Gardens,Home,1.0,Test
1030217,2016-10-08,Modern Era,Holkar Cricket Stadium,Home,1.0,Test
1034809,2016-11-09,Modern Era,Saurashtra Cricket Association Stadium,Home,0.0,Test
1034811,2016-11-17,Modern Era,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Home,1.0,Test
1034813,2016-11-26,Modern Era,"Punjab Cricket Association IS Bindra Stadium, Mohali",Home,1.0,Test
1034815,2016-12-08,Modern Era,Wankhede Stadium,Home,1.0,Test
1034817,2016-12-16,Modern Era,"MA Chidambaram Stadium, Chepauk",Home,1.0,Test
1041761,2017-02-09,Modern Era,"Rajiv Gandhi International Stadium, Uppal",Home,1.0,Test
1062573,2017-02-23,Modern Era,Maharashtra Cricket Association Stadium,Home,0.0,Test
1062574,2017-03-04,Modern Era,M Chinnaswamy Stadium,Home,1.0,Test
1062575,2017-03-16,Modern Era,JSCA International Stadium Complex,Home,0.0,Test
1062576,2017-03-25,Modern Era,Himachal Pradesh Cricket Association Stadium,Home,1.0,Test
1109602,2017-07-26,Modern Era,Galle International Stadium,Away,1.0,Test
1109603,2017-08-03,Modern Era,Sinhalese Sports Club Ground,Away,1.0,Test
1109604,2017-08-12,Modern Era,Pallekele International Cricket Stadium,Away,1.0,Test
1119549,2018-08-01,Modern Era,Edgbaston,Away,0.0,Test
1119550,2018-08-09,Modern Era,Lord's,Away,0.0,Test
1119551,2018-08-18,Modern Era,Trent Bridge,Away,1.0,Test
1119552,2018-08-30,Modern Era,The Rose Bowl,Away,0.0,Test
1119553,2018-09-07,Modern Era,Kennington Oval,Away,0.0,Test
1122276,2018-01-05,Modern Era,Newlands,Away,0.0,Test
1122277,2018-01-13,Modern Era,SuperSport Park,Away,0.0,Test
1122278,2018-01-24,Modern Era,The Wanderers Stadium,Away,1.0,Test
1122723,2017-11-16,Modern Era,Eden Gardens,Home,1.0,Test
1122724,2017-11-24,Modern Era,"Vidarbha Cricket Association Stadium, Jamtha",Home,1.0,Test
1122725,2017-12-02,Modern Era,Arun Jaitley Stadium,Home,1.0,Test
1144993,2018-12-06,Modern Era,Adelaide Oval,Away,1.0,Test
1144994,2018-12-14,Modern Era,Perth Stadium,Away,0.0,Test
1144995,2018-12-26,Modern Era,Melbourne Cricket Ground,Away,1.0,Test
1144996,2019-01-03,Modern Era,Sydney Cricket Ground,Away,1.0,Test
1157752,2018-10-04,Modern Era,Saurashtra Cricket Association Stadium,Home,1.0,Test
1157753,2018-10-12,Modern Era,"Rajiv Gandhi International Stadium, Uppal",Home,1.0,Test
1187007,2019-10-02,Modern Era,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Home,1.0,Test
1187008,2019-10-10,Modern Era,Maharashtra Cricket Association Stadium,Home,1.0,Test
1187009,2019-10-19,Modern Era,JSCA International Stadium Complex,Home,1.0,Test
1187016,2019-11-14,Modern Era,Holkar Cricket Stadium,Home,1.0,Test
1187017,2019-11-22,Modern Era,Eden Gardens,Home,1.0,Test
1187685,2020-02-21,Modern Era,Basin Reserve,Away,0.0,Test
1187686,2020-02-29,Modern Era,Hagley Oval,Away,0.0,Test
1188628,2019-08-22,Modern Era,"Sir Vivian Richards Stadium, Antigua",Away,1.0,Test
1188629,2019-08-30,Modern Era,"Sabina Park, Jamaica",Away,1.0,Test
1223869,2020-12-17,Modern Era,Adelaide Oval,Away,0.0,Test
1223870,2020-12-26,Modern Era,Melbourne Cricket Ground,Away,1.0,Test
1223871,2021-01-07,Modern Era,Sydney Cricket Ground,Away,0.0,Test
1223872,2021-01-15,Modern Era,Brisbane Cricket Ground,Away,1.0,Test
1239543,2021-08-04,Modern Era,"Trent Bridge, Nottingham",Away,0.0,Test
1239544,2021-08-12,Modern Era,"Lord's, London",Away,1.0,Test
1239545,2021-08-25,Modern Era,"Headingley, Leeds",Away,0.0,Test
1239546,2021-09-02,Modern Era,"Kennington Oval, London",Away,1.0,Test
1243384,2021-02-05,Modern Era,MA Chidambaram Stadium,Home,0.0,Test
1243385,2021-02-13,Modern Era,MA Chidambaram Stadium,Home,1.0,Test
1243386,2021-02-24,Modern Era,Narendra Modi Stadium,Home,1.0,Test
1243387,2021-03-04,Modern Era,Narendra Modi Stadium,Home,1.0,Test
1249875,2021-06-18,Modern Era,"The Rose Bowl, Southampton",Away,0.0,Test
1277079,2021-12-26,Modern Era,"SuperSport Park, Centurion",Away,1.0,Test
1277080,2022-01-03,Modern Era,"The Wanderers Stadium, Johannesburg",Away,0.0,Test
1277081,2022-01-11,Modern Era,"Newlands, Cape Town",Away,0.0,Test
1278674,2021-11-25,Modern Era,"Green Park, Kanpur",Home,1.0,Test
1278675,2021-12-03,Modern Era,"Wankhede Stadium, Mumbai",Home,1.0,Test
1278682,2022-03-04,Modern Era,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Home,1.0,Test
1278683,2022-03-12,Modern Era,"M Chinnaswamy Stadium, Bengaluru",Home,1.0,Test
1320741,2022-07-01,Modern Era,"Edgbaston, Birmingham",Away,0.0,Test
1340848,2022-12-14,Modern Era,"Zahur Ahmed Chowdhury Stadium, Chattogram",Away,1.0,Test
1340849,2022-12-22,Modern Era,"Shere Bangla National Stadium, Mirpur",Away,1.0,Test
1348652,2023-02-09,Modern Era,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Home,1.0,Test
1348653,2023-02-17,Modern Era,"Arun Jaitley Stadium, Delhi",Home,1.0,Test
1348654,2023-03-01,Modern Era,"Holkar Cricket Stadium, Indore",Home,0.0,Test
1348655,2023-03-09,Modern Era,"Narendra Modi Stadium, Ahmedabad",Home,0.0,Test
1358412,2023-06-07,Modern Era,"Kennington Oval, London",Away,0.0,Test
1381212,2023-07-12,Modern Era,"Windsor Park, Roseau, Dominica",Away,1.0,Test
1381213,2023-07-20,Modern Era,"Queen's Park Oval, Port of Spain, Trinidad",Away,1.0,Test
1387603,2023-12-26,Modern Era,"SuperSport Park, Centurion",Away,0.0,Test
1387604,2024-01-03,Modern Era,"Newlands, Cape Town",Away,1.0,Test
1389399,2024-01-25,Modern Era,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Home,0.0,Test
1389400,2024-02-02,Modern Era,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Home,1.0,Test
1389401,2024-02-15,Modern Era,"Saurashtra Cricket Association Stadium, Rajkot",Home,1.0,Test
1389402,2024-02-23,Modern Era,"JSCA International Stadium Complex, Ranchi",Home,1.0,Test
1389403,2024-03-07,Modern Era,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Home,1.0,Test
1426555,2024-11-22,Modern Era,Perth Stadium,Away,1.0,Test
1426556,2024-12-06,Modern Era,Adelaide Oval,Away,0.0,Test
1426557,2024-12-14,Modern Era,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Away,0.0,Test
1426558,2024-12-26,Modern Era,Melbourne Cricket Ground,Away,0.0,Test
1426559,2025-01-03,Modern Era,Sydney Cricket Ground,Away,0.0,Test
1439891,2024-09-19,Modern Era,"MA Chidambaram Stadium, Chepauk, Chennai",Home,1.0,Test
1439892,2024-09-27,Modern Era,"Green Park, Kanpur",Home,1.0,Test
