Format,Player,Runs,Mins,BF,4s,6s,SR,Inns,Unnamed: 8,Opposition,Ground,Start Date,Unnamed: 12
ODI,KD Karthik,48,55,40,9,0,120.0,2,,v Sri Lanka,Mirpur,10 Jan 2010,
ODI,RG Sharma,48,-,61,3,0,78.68,2,,v South Africa,Ahmedabad,27 Feb 2010,
ODI,SR Tendulkar,48,87,63,5,0,76.19,2,,v Sri Lanka,W.A.C.A,8 Feb 2012,
ODI,S Dhawan,48,70,41,5,0,117.07,2,,v Pakistan,Birmingham,15 Jun 2013,
ODI,V Kohli,48,66,51,4,1,94.11,1,,v Sri Lanka,Fatullah,28 Feb 2014,
ODI,RG Sharma,48,-,55,3,3,87.27,2,,v Bangladesh,Dubai (DICS),28 Sep 2018,
ODI,HH Pandya,48,41,27,4,3,177.77,1,,v Australia,The Oval,9 Jun 2019,
ODI,KL Rahul,48,91,64,6,0,75.0,1,,v West Indies,Manchester,27 Jun 2019,
ODI,RR Pant,48,56,41,6,1,117.07,1,,v Bangladesh,Birmingham,2 Jul 2019,
ODI,SS Iyer,48,74,43,1,2,111.62,2,,v Australia,Rajkot,27 Sep 2023,
ODI,RG Sharma,48,51,40,7,2,120.0,2,,v Bangladesh,Pune,19 Oct 2023,
ODI,SS Iyer,48,68,62,2,2,77.41,2,,v New Zealand,Dubai (DICS),9 Mar 2025,
ODI,M Azharuddin,47*,-,37,6,0,127.02,1,,v England,Bengaluru,20 Jan 1985,
ODI,VG Kambli,47*,82,62,5,0,75.8,2,,v Zimbabwe,Pune,25 Mar 1993,
ODI,M Azharuddin,47*,56,39,5,0,120.51,2,,v New Zealand,Vadodara,28 Oct 1994,
ODI,SV Manjrekar,47*,92,56,3,0,83.92,2,,v New Zealand,Pune,24 Nov 1995,
ODI,IK Pathan,47*,94,55,4,2,85.45,2,,v South Africa,Gqeberha,29 Nov 2006,
ODI,RV Uthappa,47*,44,33,8,0,142.42,2,,v England,The Oval,5 Sep 2007,
ODI,RA Jadeja,47*,37,29,7,1,162.06,1,,v South Africa,Cardiff,6 Jun 2013,
ODI,N Kapil Dev,47,-,62,4,1,75.8,2,,v England,The Oval,4 Jun 1982,
ODI,M Azharuddin,47,-,55,2,2,85.45,2,,v England,Nagpur,23 Jan 1985,
ODI,M Azharuddin,47,-,93,3,0,50.53,1,,v Pakistan,Sharjah,22 Mar 1985,
ODI,N Kapil Dev,47,56,39,0,0,120.51,1,,v New Zealand,Melbourne,23 Jan 1986,
ODI,SV Manjrekar,47,50,42,3,1,111.9,2,,v Australia,Brisbane,1 Mar 1992,
ODI,WV Raman,47,-,103,3,0,45.63,1,,v South Africa,Cape Town,7 Dec 1992,
ODI,NS Sidhu,47,99,68,3,0,69.11,1,,v Pakistan,Sharjah,15 Apr 1994,
ODI,SR Tendulkar,47,65,40,7,0,117.5,2,,v Australia,Dunedin,22 Feb 1995,
ODI,A Jadeja,47,-,84,3,0,55.95,2,,v Pakistan,Toronto,21 Sep 1996,
ODI,R Dravid,47,122,88,3,0,53.4,1,,v Sri Lanka,Colombo (SSC),1 Aug 2001,
ODI,VVS Laxman,47,77,67,4,0,70.14,1,,v West Indies,Jamshedpur,6 Nov 2002,
ODI,R Dravid,47,87,57,2,0,82.45,2,,v Australia,Johannesburg,23 Mar 2003,
ODI,Yuvraj Singh,47,91,62,5,0,75.8,1,,v Australia,W.A.C.A,1 Feb 2004,
ODI,Yuvraj Singh,47,107,78,4,0,60.25,2,,v Sri Lanka,Dambulla,18 Jul 2004,
ODI,AB Agarkar,47,63,50,3,1,94.0,1,,v Pakistan,Birmingham,19 Sep 2004,
ODI,SR Tendulkar,47,60,42,9,0,111.9,1,,v Bangladesh,Dhaka,27 Dec 2004,
ODI,MS Dhoni,47,90,64,4,1,73.43,1,,v Pakistan,Ahmedabad,12 Apr 2005,
ODI,Yuvraj Singh,47,60,58,3,1,81.03,1,,v Bangladesh,Port of Spain,17 Mar 2007,
ODI,G Gambhir,47,65,57,3,1,82.45,2,,v England,The Oval,5 Sep 2007,
ODI,SR Tendulkar,47,128,73,9,0,64.38,1,,v Australia,Vadodara,11 Oct 2007,
ODI,RV Uthappa,47,100,59,4,2,79.66,2,,v Australia,Wankhede,17 Oct 2007,
ODI,KD Karthik,47,60,43,5,1,109.3,2,,v West Indies,Gros Islet,3 Jul 2009,
ODI,R Dravid,47,93,56,3,1,83.92,2,,v Sri Lanka,Colombo (RPS),12 Sep 2009,
ODI,V Sehwag,47,44,31,9,0,151.61,1,,v Sri Lanka,Mirpur,5 Jan 2010,
ODI,IK Pathan,47,51,34,7,0,138.23,2,,v Sri Lanka,Brisbane,21 Feb 2012,
ODI,AM Rahane,47,65,57,6,0,82.45,2,,v England,Rajkot,11 Jan 2013,
ODI,MS Dhoni,47,79,72,3,0,65.27,2,,v New Zealand,Wellington,31 Jan 2014,
ODI,MS Dhoni,47,112,75,3,0,62.66,1,,v Bangladesh,Mirpur,21 Jun 2015,
ODI,MS Dhoni,47,85,61,5,0,77.04,2,,v South Africa,Rajkot,18 Oct 2015,
ODI,AT Rayudu,47,71,49,3,1,95.91,1,,v New Zealand,Mount Maunganui,26 Jan 2019,
ODI,KL Rahul,47,-,61,4,0,77.04,1,,v Australia,Wankhede,14 Jan 2020,
ODI,Ishan Kishan,47,78,47,5,2,100.0,2,,v Afghanistan,Delhi,11 Oct 2023,
ODI,RG Sharma,47,40,29,4,4,162.06,1,,v New Zealand,Wankhede,15 Nov 2023,
ODI,RG Sharma,47,44,31,4,3,151.61,1,,v Australia,Ahmedabad,19 Nov 2023,
ODI,DB Vengsarkar,46*,-,37,4,3,124.32,2,,v Zimbabwe,Wankhede,17 Oct 1987,
ODI,R Dravid,46*,82,42,2,0,109.52,1,,v West Indies,Jamshedpur,6 Nov 2002,
ODI,MS Dhoni,46*,-,58,6,0,79.31,1,,v West Indies,Port of Spain,26 May 2006,
ODI,MS Dhoni,46*,50,34,2,1,135.29,2,,v West Indies,Gros Islet,3 Jul 2009,
ODI,MS Dhoni,46*,38,26,6,1,176.92,1,,v Sri Lanka,Mirpur,13 Mar 2012,
ODI,V Kohli,46*,64,50,4,1,92.0,2,,v South Africa,Centurion,4 Feb 2018,
ODI,CPS Chauhan,46,112,69,4,0,66.66,1,,v New Zealand,Brisbane,21 Dec 1980,
ODI,DB Vengsarkar,46,88,60,3,0,76.66,1,,v Australia,Melbourne,11 Jan 1981,
ODI,DB Vengsarkar,46,-,85,4,0,54.11,1,,v England,Ahmedabad,25 Nov 1981,
ODI,M Amarnath,46,110,92,4,1,50.0,2,,v England,Manchester,22 Jun 1983,
ODI,K Srikkanth,46,-,27,8,0,170.37,1,,v Sri Lanka,Wankhede,17 Jan 1987,
ODI,N Kapil Dev,46,59,38,4,1,121.05,1,,v New Zealand,Wellington,6 Mar 1990,
ODI,A Jadeja,46,118,77,2,0,59.74,1,,v Pakistan,Sydney,4 Mar 1992,
ODI,NS Sidhu,46,114,79,4,1,58.22,1,,v Sri Lanka,Jalandhar,20 Feb 1994,
ODI,SC Ganguly,46,117,83,3,0,55.42,1,,v England,Manchester,26 May 1996,
ODI,R Dravid,46,-,93,3,0,49.46,1,,v Pakistan,Toronto,18 Sep 1996,
ODI,SC Ganguly,46,-,67,6,0,68.65,1,,v West Indies,Singapore,8 Sep 1999,
ODI,Harbhajan Singh,46,37,34,3,3,135.29,2,,v Australia,Visakhapatnam,3 Apr 2001,
ODI,M Kaif,46,83,64,3,0,71.87,2,,v England,Delhi,31 Jan 2002,
ODI,V Sehwag,46,42,41,8,1,112.19,2,,v England,The Oval,9 Jul 2002,
ODI,M Kaif,46,72,56,4,0,82.14,1,,v Pakistan,Karachi,13 Mar 2004,
ODI,IK Pathan,46,78,63,6,0,73.01,1,,v South Africa,Hyderabad,16 Nov 2005,
ODI,M Kaif,46,83,63,4,0,73.01,1,,v South Africa,Eden Gardens,25 Nov 2005,
ODI,R Dravid,46,101,59,6,0,77.96,1,,v England,Margao,3 Apr 2006,
ODI,IK Pathan,46,78,56,6,1,82.14,2,,v England,Kochi,6 Apr 2006,
ODI,V Sehwag,46,82,44,7,0,104.54,2,,v Sri Lanka,Visakhapatnam,17 Feb 2007,
ODI,R Dravid,46,112,72,2,1,63.88,2,,v England,Southampton,21 Aug 2007,
ODI,SR Tendulkar,46,81,55,6,0,83.63,2,,v New Zealand,Colombo (RPS),11 Sep 2009,
ODI,SK Raina,46,49,41,5,2,112.19,2,,v Pakistan,Centurion,26 Sep 2009,
ODI,V Sehwag,46,-,37,6,2,124.32,1,,v South Africa,Jaipur,21 Feb 2010,
ODI,PA Patel,46,84,56,4,1,82.14,2,,v West Indies,North Sound,11 Jun 2011,
ODI,RG Sharma,46,124,78,5,0,58.97,1,,v West Indies,Port of Spain,5 Jul 2013,
ODI,V Kohli,46,106,60,3,0,76.66,1,,v South Africa,Melbourne,22 Feb 2015,
ODI,S Dhawan,46,67,34,7,1,135.29,2,,v Bangladesh,Birmingham,15 Jun 2017,
ODI,SK Raina,46,-,63,1,0,73.01,2,,v England,Lord's,14 Jul 2018,
ODI,S Dhawan,46,-,54,6,1,85.18,2,,v Pakistan,Dubai (DICS),19 Sep 2018,
ODI,V Kohli,46,-,62,3,0,74.19,2,,v Australia,Melbourne,18 Jan 2019,
ODI,V Shankar,46,-,41,5,1,112.19,1,,v Australia,Nagpur,5 Mar 2019,
ODI,B Kumar,46,-,54,3,2,85.18,2,,v Australia,Delhi,13 Mar 2019,
ODI,HH Pandya,46,48,38,5,0,121.05,1,,v West Indies,Manchester,27 Jun 2019,
ODI,SV Samson,46,70,46,5,1,100.0,1,,v Sri Lanka,Colombo (RPS),23 Jul 2021,
ODI,RG Sharma,46,44,40,4,4,115.0,2,,v New Zealand,Dharamsala,22 Oct 2023,
ODI,Shubman Gill,46,75,52,7,0,88.46,2,,v Pakistan,Dubai (DICS),23 Feb 2025,
ODI,RR Singh,45*,52,34,1,3,132.35,1,,v New Zealand,Gwalior,11 Nov 1999,
ODI,MS Dhoni,45*,65,43,1,2,104.65,2,,v Sri Lanka,Pune,3 Nov 2005,
ODI,MS Dhoni,45*,72,45,3,1,100.0,2,,v Pakistan,Gwalior,15 Nov 2007,
ODI,SK Raina,45*,69,54,3,2,83.33,2,,v New Zealand,Colombo (RPS),11 Sep 2009,
ODI,MS Dhoni,45*,98,52,5,2,86.53,2,,v Sri Lanka,Port of Spain,11 Jul 2013,
ODI,MS Dhoni,45*,96,56,3,1,80.35,2,,v West Indies,W.A.C.A,6 Mar 2015,
ODI,MS Dhoni,45*,-,68,1,0,66.17,2,,v Sri Lanka,Pallekele,24 Aug 2017,
ODI,Shubman Gill,45*,-,42,4,1,107.14,1,,v New Zealand,Hamilton,27 Nov 2022,
ODI,RA Jadeja,45*,101,69,5,0,65.21,2,,v Australia,Wankhede,17 Mar 2023,
ODI,RJ Shastri,45,134,82,4,0,54.87,1,,v Australia,Ahmedabad,5 Oct 1984,
ODI,M Azharuddin,45,68,67,1,0,67.16,1,,v England,Sydney,26 Feb 1985,
ODI,RJ Shastri,45,-,69,2,0,65.21,1,,v Sri Lanka,Colombo (PSS),22 Sep 1985,
ODI,DB Vengsarkar,45,93,81,0,1,55.55,2,,v Australia,Sydney,5 Feb 1986,
ODI,N Kapil Dev,45,-,44,4,0,102.27,1,,v West Indies,Faridabad,19 Jan 1988,
ODI,NS Sidhu,45,104,74,5,0,60.81,2,,v Zimbabwe,Pune,25 Mar 1993,
ODI,M Azharuddin,45,58,51,1,1,88.23,2,,v Sri Lanka,Colombo (SSC),17 Sep 1994,
ODI,M Azharuddin,45,46,42,4,0,107.14,1,,v West Indies,Visakhapatnam,7 Nov 1994,
ODI,A Jadeja,45,41,25,4,2,180.0,1,,v Pakistan,Bengaluru,9 Mar 1996,
ODI,SR Tendulkar,45,48,33,7,1,136.36,2,,v South Africa,Durban,13 Feb 1997,
ODI,M Azharuddin,45,62,44,2,0,102.27,2,,v South Africa,Durban,13 Feb 1997,
ODI,RR Singh,45,100,62,3,0,72.58,1,,v Zimbabwe,Bulawayo,15 Feb 1997,
ODI,NS Sidhu,45,108,67,6,0,67.16,2,,v Pakistan,Toronto,12 Sep 1998,
ODI,SR Tendulkar,45,68,42,2,2,107.14,1,,v New Zealand,Wellington,14 Jan 1999,
ODI,SR Tendulkar,45,92,65,5,0,69.23,1,,v Pakistan,Manchester,8 Jun 1999,
ODI,RR Singh,45,93,51,2,0,88.23,1,,v Australia,W.A.C.A,30 Jan 2000,
ODI,VVS Laxman,45,48,34,7,1,132.35,1,,v Australia,Bengaluru,25 Mar 2001,
ODI,SR Tendulkar,45,101,60,6,0,75.0,2,,v England,Cuttack,22 Jan 2002,
ODI,D Mongia,45,83,52,9,0,86.53,1,,v Zimbabwe,Mohali,10 Mar 2002,
ODI,V Sehwag,45,77,49,7,0,91.83,2,,v England,Lord's,13 Jul 2002,
ODI,V Sehwag,45,63,40,9,0,112.5,2,,v New Zealand,Wellington,8 Jan 2003,
ODI,SR Tendulkar,45,104,66,5,0,68.18,2,,v Australia,Eden Gardens,18 Nov 2003,
ODI,SC Ganguly,45,82,47,3,2,95.74,1,,v Pakistan,Karachi,13 Mar 2004,
ODI,SC Ganguly,45,69,64,5,0,70.31,1,,v Pakistan,Lahore,24 Mar 2004,
ODI,V Sehwag,45,-,34,6,0,132.35,2,,v New Zealand,Harare,2 Sep 2005,
ODI,Yuvraj Singh,45,67,39,4,1,115.38,2,,v England,Birmingham,27 Aug 2007,
ODI,AM Rahane,45,71,56,6,1,80.35,2,,v England,Nottingham,30 Aug 2014,
ODI,S Dhawan,45,57,41,6,1,109.75,2,,v Australia,Sydney,26 Mar 2015,
ODI,AM Rahane,45,79,53,4,0,84.9,1,,v South Africa,Chennai,22 Oct 2015,
ODI,V Kohli,45,64,51,2,1,88.23,2,,v New Zealand,Ranchi,26 Oct 2016,
ODI,Yuvraj Singh,45,82,57,5,1,78.94,2,,v England,Eden Gardens,22 Jan 2017,
ODI,V Kohli,45,-,56,2,0,80.35,2,,v England,Lord's,14 Jul 2018,
ODI,V Kohli,45,59,59,3,0,76.27,2,,v New Zealand,Napier,23 Jan 2019,
ODI,V Shankar,45,84,64,4,0,70.31,1,,v New Zealand,Wellington,3 Feb 2019,
ODI,HH Pandya,45,27,22,2,5,204.54,1,,v New Zealand,Wellington,3 Feb 2019,
ODI,HH Pandya,45,49,33,4,0,136.36,2,,v England,Birmingham,30 Jun 2019,
ODI,NA Saini,45,58,49,5,2,91.83,2,,v New Zealand,Auckland,8 Feb 2020,
ODI,HH Pandya,45,59,45,4,2,100.0,1,,v New Zealand,Dubai (DICS),2 Mar 2025,
ODI,SS Iyer,45,60,62,3,0,72.58,2,,v Australia,Dubai (DICS),4 Mar 2025,
ODI,AO Malhotra,44*,-,56,-,-,78.57,2,,v Sri Lanka,Delhi,15 Sep 1982,
ODI,N Kapil Dev,44*,-,44,4,2,100.0,2,,v West Indies,Jamshedpur,7 Dec 1983,
ODI,SV Manjrekar,44*,101,78,5,0,56.41,2,,v New Zealand,Amritsar,18 Nov 1995,
ODI,A Jadeja,44*,39,27,3,2,162.96,1,,v Zimbabwe,Kanpur,6 Mar 1996,
ODI,R Dravid,44*,124,76,2,0,57.89,2,,v Pakistan,Centurion,1 Mar 2003,
ODI,KD Karthik,44*,77,45,4,0,97.77,2,,v England,Southampton,21 Aug 2007,
ODI,MS Dhoni,44*,76,58,0,1,75.86,2,,v Australia,Adelaide,12 Feb 2012,
ODI,V Kohli,44*,64,42,4,1,104.76,2,,v Ireland,Hamilton,10 Mar 2015,
ODI,SS Iyer,44*,-,35,6,1,125.71,2,,v Australia,Bengaluru,19 Jan 2020,
ODI,AV Mankad,44,-,61,3,0,72.13,1,,v England,The Oval,15 Jul 1974,
ODI,BP Patel,44,-,51,5,1,86.27,2,,v New Zealand,Auckland,22 Feb 1976,
ODI,M Amarnath,44,-,79,4,0,55.69,2,,v Zimbabwe,Leicester,11 Jun 1983,
ODI,M Azharuddin,44,-,57,2,1,77.19,1,,v West Indies,Eden Gardens,2 Jan 1988,
ODI,N Kapil Dev,44,-,47,4,0,93.61,1,,v West Indies,Port of Spain,9 Mar 1989,
ODI,RJ Shastri,44,-,67,-,-,65.67,1,,v West Indies,St John's,18 Mar 1989,
ODI,WV Raman,44,-,101,2,0,43.56,2,,v Bangladesh,Chandigarh,25 Dec 1990,
ODI,NS Sidhu,44,-,99,3,0,44.44,2,,v West Indies,Sharjah,22 Oct 1991,
ODI,AC Bedade,44,58,45,1,4,97.77,2,,v Pakistan,Sharjah,22 Apr 1994,
ODI,SV Manjrekar,44,51,45,6,0,97.77,2,,v New Zealand,Nagpur,26 Nov 1995,
ODI,M Azharuddin,44,70,67,1,1,65.67,1,,v Zimbabwe,Centurion,7 Feb 1997,
ODI,SR Tendulkar,44,57,43,10,0,102.32,1,,v West Indies,Port of Spain,26 Apr 1997,
ODI,M Azharuddin,44,79,63,4,0,69.84,1,,v Australia,Delhi,14 Apr 1998,
ODI,S Ramesh,44,97,66,7,0,66.66,1,,v Kenya,Bristol,23 May 1999,
ODI,SC Ganguly,44,102,79,3,0,55.69,2,,v Zimbabwe,Cuttack,2 Dec 2000,
ODI,SR Tendulkar,44,90,49,7,0,89.79,2,,v Zimbabwe,Cuttack,2 Dec 2000,
ODI,Yuvraj Singh,44,44,33,6,1,133.33,1,,v Australia,Gwalior,26 Oct 2003,
ODI,SR Tendulkar,44,107,59,6,0,74.57,2,,v Zimbabwe,Hobart,14 Jan 2004,
ODI,MS Dhoni,44,75,49,2,2,89.79,1,,v South Africa,Centurion,3 Dec 2006,
ODI,RV Uthappa,44,33,28,5,2,157.14,2,,v Australia,Nagpur,14 Oct 2007,
ODI,G Gambhir,44,87,51,7,0,86.27,2,,v Pakistan,Guwahati,5 Nov 2007,
ODI,SR Tendulkar,44,123,54,3,0,81.48,2,,v Australia,Melbourne,10 Feb 2008,
ODI,G Gambhir,44,73,38,2,0,115.78,2,,v West Indies,Gros Islet,3 Jul 2009,
ODI,V Sehwag,44,30,28,9,0,157.14,2,,v Sri Lanka,Cuttack,21 Dec 2009,
ODI,KD Karthik,44,-,56,5,1,78.57,1,,v South Africa,Jaipur,21 Feb 2010,
ODI,YK Pathan,44,63,41,6,1,107.31,1,,v Sri Lanka,Harare,5 Jun 2010,
ODI,RG Sharma,44,56,48,4,1,91.66,2,,v New Zealand,Bengaluru,7 Dec 2010,
ODI,SK Raina,44,76,55,4,0,80.0,1,,v West Indies,Kingston,30 Jun 2013,
ODI,STR Binny,44,84,55,3,2,80.0,1,,v England,Brisbane,20 Jan 2015,
ODI,AM Rahane,44,87,68,2,0,64.7,2,,v Australia,Sydney,26 Mar 2015,
ODI,AT Rayudu,44,74,49,3,0,89.79,1,,v Bangladesh,Mirpur,24 Jun 2015,
ODI,S Dhawan,44,75,49,7,0,89.79,1,,v England,Leeds,17 Jul 2018,
ODI,KD Karthik,44,-,66,4,0,66.66,2,,v Afghanistan,Dubai (DICS),25 Sep 2018,
ODI,V Kohli,44,-,45,6,1,97.77,2,,v Australia,Hyderabad,2 Mar 2019,
ODI,KM Jadhav,44,-,57,4,1,77.19,2,,v Australia,Delhi,13 Mar 2019,
ODI,SS Iyer,44,47,34,4,1,129.41,1,,v West Indies,Port of Spain,27 Jul 2022,
ODI,AR Patel,44,69,44,4,2,100.0,2,,v Sri Lanka,Colombo (RPS),4 Aug 2024,
ODI,SS Iyer,44,72,47,3,1,93.61,2,,v England,Cuttack,9 Feb 2025,
ODI,AR Patel,44,67,41,5,0,107.31,1,,v Australia,Adelaide,23 Oct 2025,
ODI,DB Vengsarkar,43*,-,62,4,0,69.35,2,,v Sri Lanka,Guwahati,11 Jan 1987,
ODI,AK Sharma,43*,-,48,2,2,89.58,2,,v West Indies,Bridgetown,7 Mar 1989,
ODI,VG Kambli,43*,67,47,0,1,91.48,1,,v Australia,Colombo (RPS),9 Sep 1994,
ODI,A Jadeja,43*,56,42,2,2,102.38,1,,v South Africa,Wankhede,6 Nov 1996,
ODI,A Jadeja,43*,125,79,3,0,54.43,1,,v South Africa,Sharjah,22 Mar 2000,
ODI,R Dravid,43*,87,55,2,0,78.18,1,,v Zimbabwe,Harare,19 Feb 2003,
ODI,RG Sharma,43*,106,74,1,1,58.1,1,,v New Zealand,Auckland,14 Mar 2009,
ODI,SV Samson,43*,51,39,3,4,110.25,2,,v Zimbabwe,Harare,20 Aug 2022,
ODI,DB Vengsarkar,43,-,54,8,0,79.62,2,,v New Zealand,Auckland,22 Feb 1976,
ODI,GR Viswanath,43,137,80,2,0,53.75,1,,v Australia,Sydney,18 Dec 1980,
ODI,CPS Chauhan,43,116,92,1,0,46.73,1,,v New Zealand,Adelaide,23 Dec 1980,
ODI,SM Patil,43,-,50,5,1,86.0,1,,v Pakistan,Sharjah,13 Apr 1984,
ODI,DB Vengsarkar,43,83,62,1,0,69.35,1,,v England,Sydney,26 Feb 1985,
ODI,DB Vengsarkar,43,73,60,2,0,71.66,1,,v New Zealand,Melbourne,23 Jan 1986,
ODI,SM Gavaskar,43,-,52,9,0,82.69,2,,v Zimbabwe,Wankhede,17 Oct 1987,
ODI,SV Manjrekar,43,-,80,4,0,53.75,2,,v West Indies,Sharjah,22 Oct 1991,
ODI,A Jadeja,43,-,35,4,1,122.85,2,,v Pakistan,Sharjah,12 Apr 1996,
ODI,J Srinath,43,36,40,2,3,107.5,2,,v Pakistan,Toronto,16 Sep 1998,
ODI,A Jadeja,43,108,76,3,0,56.57,2,,v Zimbabwe,Leicester,19 May 1999,
ODI,SC Ganguly,43,84,55,5,0,78.18,2,,v Pakistan,Hobart,21 Jan 2000,
ODI,R Dravid,43,86,79,3,0,54.43,2,,v Sri Lanka,Colombo (RPS),28 Jul 2001,
ODI,SC Ganguly,43,125,67,4,0,64.17,2,,v England,Lord's,29 Jun 2002,
ODI,V Sehwag,43,51,44,8,0,97.72,2,,v Bangladesh,Dhaka,16 Apr 2003,
ODI,VVS Laxman,43,60,44,5,0,97.72,1,,v Pakistan,Eden Gardens,13 Nov 2004,
ODI,SR Tendulkar,43,119,71,6,0,60.56,2,,v Australia,Hyderabad,5 Oct 2007,
ODI,V Sehwag,43,93,49,4,1,87.75,2,,v Pakistan,Gwalior,15 Nov 2007,
ODI,IK Pathan,43,61,39,4,1,110.25,2,,v Pakistan,Jaipur,18 Nov 2007,
ODI,SK Raina,43,77,44,0,3,97.72,1,,v England,Rajkot,14 Nov 2008,
ODI,SR Tendulkar,43,76,52,4,0,82.69,1,,v Sri Lanka,Nagpur,18 Dec 2009,
ODI,SK Raina,43,65,50,4,0,86.0,2,,v West Indies,Port of Spain,6 Jun 2011,
ODI,SK Raina,43,116,88,2,0,48.86,1,,v Pakistan,Chennai,30 Dec 2012,
ODI,V Kohli,43,66,34,4,1,126.47,1,,v England,Birmingham,23 Jun 2013,
ODI,RG Sharma,43,71,52,2,2,82.69,2,,v Australia,Adelaide,15 Jan 2019,
ODI,V Kohli,43,59,45,5,0,95.55,1,,v New Zealand,Mount Maunganui,26 Jan 2019,
ODI,PP Shaw,43,32,24,9,0,179.16,2,,v Sri Lanka,Colombo (RPS),18 Jul 2021,
ODI,Shubman Gill,43,70,49,5,0,87.75,2,,v West Indies,Port of Spain,24 Jul 2022,
ODI,KS More,42*,47,26,5,0,161.53,1,,v New Zealand,Bengaluru,14 Oct 1987,
ODI,RR Singh,42*,93,43,2,0,97.67,2,,v South Africa,Kochi,9 Mar 2000,
ODI,R Dravid,42*,82,47,1,0,89.36,1,,v Bangladesh,Mirpur,12 May 2007,
ODI,Yuvraj Singh,42*,63,46,6,2,91.3,2,,v New Zealand,Chennai,10 Dec 2010,
ODI,MS Dhoni,42*,66,43,3,1,97.67,1,,v South Africa,Johannesburg,10 Feb 2018,
ODI,MS Dhoni,42*,54,31,4,1,135.48,2,,v England,Birmingham,30 Jun 2019,
ODI,KL Rahul,42*,60,34,2,2,123.52,2,,v Australia,Dubai (DICS),4 Mar 2025,
ODI,DB Vengsarkar,42,-,61,-,-,68.85,2,,v Sri Lanka,Bengaluru,26 Sep 1982,
ODI,GAHM Parkar,42,-,50,-,-,84.0,1,,v West Indies,Guwahati,17 Dec 1983,
ODI,K Srikkanth,42,-,54,4,0,77.77,2,,v Sri Lanka,Dhaka,29 Oct 1988,
ODI,K Srikkanth,42,89,56,5,0,75.0,1,,v Australia,Sydney,14 Jan 1992,
ODI,N Kapil Dev,42,33,29,3,1,144.82,1,,v South Africa,Adelaide,15 Mar 1992,
ODI,VG Kambli,42,92,65,3,0,64.61,2,,v New Zealand,Pune,24 Nov 1995,
ODI,A Jadeja,42,60,48,3,1,87.5,2,,v South Africa,Sharjah,14 Apr 1996,
ODI,RR Singh,42,82,47,4,2,89.36,1,,v Sri Lanka,Colombo (RPS),20 Aug 1997,
ODI,R Dravid,42,87,68,4,0,61.76,2,,v Sri Lanka,Colombo (SSC),24 Aug 1997,
ODI,RR Singh,42,139,67,1,0,62.68,1,,v Pakistan,Mohali,1 Apr 1999,
ODI,M Azharuddin,42,94,51,2,1,82.35,2,,v South Africa,Kochi,9 Mar 2000,
ODI,HK Badani,42,-,56,2,0,75.0,2,,v Sri Lanka,Sharjah,27 Oct 2000,
ODI,Yuvraj Singh,42,79,55,4,1,76.36,1,,v South Africa,Centurion,10 Oct 2001,
ODI,SC Ganguly,42,86,58,4,1,72.41,1,,v England,Eden Gardens,19 Jan 2002,
ODI,V Sehwag,42,49,36,7,0,116.66,2,,v England,Delhi,31 Jan 2002,
ODI,D Mongia,42,78,49,2,0,85.71,1,,v Netherlands,Paarl,12 Feb 2003,
ODI,Yuvraj Singh,42,38,38,4,1,110.52,1,,v England,Durban,26 Feb 2003,
ODI,Yuvraj Singh,42,75,58,2,0,72.41,2,,v Sri Lanka,Colombo (RPS),9 Aug 2005,
ODI,SR Tendulkar,42,71,43,8,0,97.67,2,,v Pakistan,Rawalpindi,11 Feb 2006,
ODI,SC Ganguly,42,122,75,3,1,56.0,2,,v South Africa,Belfast,29 Jun 2007,
ODI,V Sehwag,42,53,34,6,1,123.52,2,,v Sri Lanka,Karachi,3 Jul 2008,
ODI,V Sehwag,42,58,26,7,0,161.53,1,,v Sri Lanka,Colombo (RPS),31 Jan 2009,
ODI,V Sehwag,42,52,27,7,0,155.55,1,,v Sri Lanka,Mirpur,13 Jan 2010,
ODI,Yuvraj Singh,42,77,64,7,0,65.62,1,,v New Zealand,Guwahati,28 Nov 2010,
ODI,AM Rahane,42,80,61,6,0,68.85,1,,v England,Eden Gardens,25 Oct 2011,
ODI,RG Sharma,42,62,47,6,0,89.36,2,,v Australia,Pune,13 Oct 2013,
ODI,SK Raina,42,66,42,5,0,100.0,2,,v England,Nottingham,30 Aug 2014,
ODI,MS Dhoni,42,90,66,4,0,63.63,1,,v England,Leeds,17 Jul 2018,
ODI,RG Sharma,42,-,44,6,0,95.45,1,,v Australia,Rajkot,17 Jan 2020,
ODI,MK Pandey,42,75,48,2,0,87.5,1,,v New Zealand,Mount Maunganui,11 Feb 2020,
ODI,RG Sharma,42,63,49,2,3,85.71,1,,v Sri Lanka,Thiruvananthapuram,15 Jan 2023,
ODI,AR Patel,42,61,34,3,2,123.52,2,,v Bangladesh,Colombo (RPS),15 Sep 2023,
ODI,AR Patel,42,84,61,3,1,68.85,1,,v New Zealand,Dubai (DICS),2 Mar 2025,
ODI,RJ Shastri,41*,-,36,2,2,113.88,1,,v West Indies,Indore,1 Dec 1983,
ODI,N Kapil Dev,41*,-,25,2,3,164.0,2,,v Zimbabwe,Ahmedabad,26 Oct 1987,
ODI,M Azharuddin,41*,68,51,5,0,80.39,2,,v New Zealand,Nagpur,31 Oct 1987,
