match_id,start_date,venue,venue_type,era_label,win_loss_flag,format,india_runs,india_balls,india_sr,india_boundaries,india_bat_first,india_first_innings_score,india_bowl_econ,india_bowl_wkts,india_dbp
1157761,2018-11-11,"MA Chidambaram Stadium, Chepauk",Home,Modern Era,1.0,T20I,175,120,145.83,25,0,0,9.05,3,0.3833
1168247,2019-02-24,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Home,Modern Era,0.0,T20I,115,120,95.83,11,1,115,6.35,7,0.425
1168248,2019-02-27,M.Chinnaswamy Stadium,Home,Modern Era,0.0,T20I,182,120,151.67,24,1,182,9.864,3,0.2458
1187005,2019-09-18,"Punjab Cricket Association IS Bindra Stadium, Mohali",Home,Modern Era,1.0,T20I,144,114,126.32,16,0,0,7.45,5,0.2917
1187006,2019-09-22,M.Chinnaswamy Stadium,Home,Modern Era,0.0,T20I,119,120,99.17,14,1,119,8.317,1,0.3465
1187013,2019-11-03,Arun Jaitley Stadium,Home,Modern Era,0.0,T20I,144,120,120.0,18,1,144,7.897,3,0.3504
1187014,2019-11-07,Saurashtra Cricket Association Stadium,Home,Modern Era,1.0,T20I,148,94,157.45,20,0,0,7.65,6,0.3
1187015,2019-11-10,"Vidarbha Cricket Association Stadium, Jamtha",Home,Modern Era,1.0,T20I,172,120,143.33,22,1,172,7.448,10,0.3534
1187018,2019-12-06,"Rajiv Gandhi International Stadium, Uppal",Home,Modern Era,1.0,T20I,186,112,166.07,24,0,0,10.35,5,0.2833
1187019,2019-12-08,Greenfield International Stadium,Home,Modern Era,0.0,T20I,152,120,126.67,17,1,152,9.351,2,0.3964
1187020,2019-12-11,Wankhede Stadium,Home,Modern Era,1.0,T20I,232,120,193.33,35,1,232,8.65,8,0.45
1187677,2020-01-24,Eden Park,Away,Modern Era,1.0,T20I,193,114,169.3,23,0,0,10.15,5,0.2917
1187678,2020-01-26,Eden Park,Away,Modern Era,1.0,T20I,128,105,121.9,13,0,0,6.6,5,0.375
1187679,2020-01-29,Seddon Park,Away,Modern Era,1.0,T20I,194,126,153.97,22,1,174,9.333,6,0.3254
1187680,2020-01-31,Westpac Stadium,Away,Modern Era,1.0,T20I,169,125,135.2,20,1,153,8.476,8,0.2937
1187681,2020-02-02,Bay Oval,Away,Modern Era,1.0,T20I,156,120,130.0,18,1,156,7.8,9,0.4417
1188621,2019-08-03,Central Broward Regional Park Stadium Turf Ground,Away,Modern Era,1.0,T20I,93,104,89.42,9,0,0,4.75,9,0.6583
1188622,2019-08-04,Central Broward Regional Park Stadium Turf Ground,Away,Modern Era,1.0,T20I,157,120,130.83,17,1,157,6.323,4,0.5269
1188623,2019-08-06,"Providence Stadium, Guyana",Away,Modern Era,1.0,T20I,149,115,129.57,17,0,0,7.3,6,0.4417
1202243,2020-01-07,Holkar Cricket Stadium,Home,Modern Era,1.0,T20I,142,105,135.24,15,0,0,7.1,9,0.3917
1202244,2020-01-10,Maharashtra Cricket Association Stadium,Home,Modern Era,1.0,T20I,195,120,162.5,26,1,195,7.768,10,0.4421
1223952,2020-12-04,Manuka Oval,Away,Modern Era,1.0,T20I,153,120,127.5,17,1,153,7.5,7,0.3333
1223953,2020-12-06,Sydney Cricket Ground,Away,Modern Era,1.0,T20I,191,118,161.86,22,0,0,9.7,5,0.2667
1223954,2020-12-08,Sydney Cricket Ground,Away,Modern Era,0.0,T20I,167,120,139.17,16,0,0,9.3,5,0.275
1243388,2021-03-12,Narendra Modi Stadium,Home,Modern Era,0.0,T20I,122,120,101.67,15,1,122,8.387,2,0.3763
1243389,2021-03-14,Narendra Modi Stadium,Home,Modern Era,1.0,T20I,163,107,152.34,21,0,0,8.2,6,0.3333
1243390,2021-03-16,Narendra Modi Stadium,Home,Modern Era,0.0,T20I,147,120,122.5,20,1,147,8.618,2,0.2727
1243391,2021-03-18,Narendra Modi Stadium,Home,Modern Era,1.0,T20I,176,120,146.67,27,1,176,8.85,8,0.3667
1243392,2021-03-20,Narendra Modi Stadium,Home,Modern Era,1.0,T20I,215,120,179.17,29,1,215,9.4,8,0.3417
1262758,2021-07-25,"R Premadasa Stadium, Colombo",Away,Modern Era,1.0,T20I,156,120,130.0,17,1,156,6.811,10,0.4144
1262759,2021-07-28,"R Premadasa Stadium, Colombo",Away,Modern Era,0.0,T20I,120,120,100.0,8,1,120,6.763,6,0.339
1262760,2021-07-29,"R Premadasa Stadium, Colombo",Away,Modern Era,0.0,T20I,78,120,65.0,4,1,78,5.655,3,0.4483
1273727,2021-10-24,Dubai International Cricket Stadium,Away,Modern Era,0.0,T20I,139,120,115.83,15,1,139,8.523,0,0.2991
1273739,2021-10-31,Dubai International Cricket Stadium,Away,Modern Era,0.0,T20I,106,120,88.33,10,1,106,7.655,2,0.3793
1273748,2021-11-05,Dubai International Cricket Stadium,Away,Modern Era,1.0,T20I,88,39,225.64,16,0,0,4.811,10,0.566
1273753,2021-11-08,Dubai International Cricket Stadium,Away,Modern Era,1.0,T20I,135,92,146.74,19,0,0,6.6,8,0.45
1276904,2022-07-07,"The Rose Bowl, Southampton",Away,Modern Era,1.0,T20I,189,120,157.5,28,1,189,7.59,10,0.4103
1276905,2022-07-09,"Edgbaston, Birmingham",Away,Modern Era,1.0,T20I,158,120,131.67,21,1,158,7.118,10,0.4314
1276906,2022-07-10,"Trent Bridge, Nottingham",Away,Modern Era,0.0,T20I,189,120,157.5,29,0,0,10.75,7,0.325
1278671,2021-11-17,"Sawai Mansingh Stadium, Jaipur",Home,Modern Era,1.0,T20I,152,118,128.81,21,0,0,8.2,6,0.3333
1278672,2021-11-19,"JSCA International Stadium Complex, Ranchi",Home,Modern Era,1.0,T20I,145,104,139.42,18,0,0,7.65,6,0.375
1278673,2021-11-21,"Eden Gardens, Kolkata",Home,Modern Era,1.0,T20I,175,120,145.83,24,1,175,6.404,10,0.5385
1278679,2022-02-16,"Eden Gardens, Kolkata",Home,Modern Era,1.0,T20I,158,113,139.82,21,0,0,7.85,7,0.5
1278680,2022-02-18,"Eden Gardens, Kolkata",Home,Modern Era,1.0,T20I,167,120,139.17,25,1,167,8.9,3,0.2833
1278681,2022-02-20,"Eden Gardens, Kolkata",Home,Modern Era,1.0,T20I,170,120,141.67,24,1,170,8.35,9,0.4667
1278684,2022-02-24,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Home,Modern Era,1.0,T20I,193,120,160.83,23,1,193,6.85,6,0.375
1278685,2022-02-26,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Home,Modern Era,1.0,T20I,175,103,169.9,25,0,0,9.15,5,0.3417
1278686,2022-02-27,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Home,Modern Era,1.0,T20I,144,101,142.57,20,0,0,7.3,5,0.3833
1278687,2022-06-09,"Arun Jaitley Stadium, Delhi",Home,Modern Era,0.0,T20I,196,120,163.33,30,1,196,11.061,3,0.3217
1278688,2022-06-12,"Barabati Stadium, Cuttack",Home,Modern Era,0.0,T20I,141,120,117.5,17,1,141,8.127,6,0.4273
1278689,2022-06-14,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Home,Modern Era,1.0,T20I,173,120,144.17,23,1,173,6.835,10,0.3913
1278690,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",Home,Modern Era,1.0,T20I,163,120,135.83,26,1,163,5.168,10,0.5347
1278691,2022-06-19,"M Chinnaswamy Stadium, Bangalore",Home,Modern Era,1.0,T20I,26,21,123.81,3,1,26,,0,
1298150,2022-10-23,Melbourne Cricket Ground,Away,Modern Era,1.0,T20I,149,120,124.17,15,0,0,7.95,8,0.4417
1298157,2022-10-27,Sydney Cricket Ground,Away,Modern Era,1.0,T20I,175,120,145.83,21,1,175,6.15,9,0.4667
1298164,2022-10-30,Perth Stadium,Away,Modern Era,0.0,T20I,125,120,104.17,14,1,125,6.966,5,0.4322
1298169,2022-11-02,Adelaide Oval,Away,Modern Era,1.0,T20I,178,120,148.33,24,1,178,9.062,6,0.375
1298176,2022-11-06,Melbourne Cricket Ground,Away,Modern Era,1.0,T20I,174,120,145.0,22,1,174,6.635,10,0.5192
1298178,2022-11-10,Adelaide Oval,Away,Modern Era,0.0,T20I,165,120,137.5,22,1,165,10.625,0,0.3229
1303307,2022-06-26,"The Village, Malahide, Dublin",Away,Modern Era,1.0,T20I,102,56,182.14,18,0,0,9.0,4,0.3333
1303308,2022-06-28,"The Village, Malahide, Dublin",Away,Modern Era,1.0,T20I,213,120,177.5,33,1,213,11.05,5,0.35
1317903,2022-07-29,"Brian Lara Stadium, Tarouba, Trinidad",Away,Modern Era,1.0,T20I,173,120,144.17,24,1,173,6.1,8,0.4917
1317904,2022-08-01,"Warner Park, Basseterre, St Kitts",Away,Modern Era,0.0,T20I,130,118,110.17,12,1,130,7.293,5,0.3966
1317905,2022-08-02,"Warner Park, Basseterre, St Kitts",Away,Modern Era,1.0,T20I,158,114,138.6,21,0,0,8.2,5,0.4
1317906,2022-08-06,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Away,Modern Era,1.0,T20I,178,120,148.33,22,1,178,6.887,10,0.513
1317907,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Away,Modern Era,1.0,T20I,178,120,148.33,25,1,178,6.383,10,0.5638
1322276,2022-11-20,"Bay Oval, Mount Maunganui",Away,Modern Era,1.0,T20I,180,120,150.0,27,1,180,6.69,10,0.4159
1322277,2022-11-22,"McLean Park, Napier",Away,Modern Era,0.0,T20I,73,54,135.19,10,0,0,8.136,10,0.4576
1327270,2022-08-28,Dubai International Cricket Stadium,Away,Modern Era,1.0,T20I,134,118,113.56,15,0,0,7.412,10,0.395
1327272,2022-08-31,Dubai International Cricket Stadium,Away,Modern Era,1.0,T20I,184,120,153.33,21,1,184,7.6,5,0.4
1327276,2022-09-04,Dubai International Cricket Stadium,Away,Modern Era,0.0,T20I,167,120,139.17,21,1,167,9.176,5,0.3025
1327277,2022-09-06,Dubai International Cricket Stadium,Away,Modern Era,0.0,T20I,163,119,136.97,17,1,163,8.773,4,0.2605
1327503,2022-09-20,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Home,Modern Era,0.0,T20I,204,120,170.0,29,1,204,10.914,6,0.3103
1327504,2022-09-23,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Home,Modern Era,1.0,T20I,86,44,195.45,14,0,0,11.25,5,0.2708
1327505,2022-09-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Home,Modern Era,1.0,T20I,176,119,147.9,23,0,0,9.3,7,0.3917
1327506,2022-09-28,"Greenfield International Stadium, Thiruvananthapuram",Home,Modern Era,1.0,T20I,104,100,104.0,14,0,0,5.3,8,0.5833
1327507,2022-10-02,"Barsapara Cricket Stadium, Guwahati",Home,Modern Era,1.0,T20I,227,120,189.17,38,1,227,11.05,3,0.2583
1327508,2022-10-04,"Holkar Cricket Stadium, Indore",Home,Modern Era,0.0,T20I,166,111,149.55,26,0,0,11.35,3,0.275
1348640,2023-01-03,"Wankhede Stadium, Mumbai",Home,Modern Era,1.0,T20I,157,120,130.83,20,1,157,8.0,10,0.4333
1348641,2023-01-05,"Maharashtra Cricket Association Stadium, Pune",Home,Modern Era,0.0,T20I,176,120,146.67,23,0,0,10.3,6,0.3167
1348642,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",Home,Modern Era,1.0,T20I,223,120,185.83,33,1,223,8.22,10,0.45
1348649,2023-01-27,"JSCA International Stadium Complex, Ranchi",Home,Modern Era,0.0,T20I,145,120,120.83,22,0,0,8.8,6,0.35
1348650,2023-01-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Home,Modern Era,1.0,T20I,94,119,78.99,8,0,0,4.95,8,0.4583
1348651,2023-02-01,"Narendra Modi Stadium, Ahmedabad",Home,Modern Era,1.0,T20I,227,120,189.17,34,1,227,5.425,10,0.5479
1381217,2023-08-03,"Brian Lara Stadium, Tarouba, Trinidad",Away,Modern Era,0.0,T20I,130,120,108.33,17,0,0,7.462,6,0.3866
1381218,2023-08-06,"Providence Stadium, Guyana",Away,Modern Era,0.0,T20I,145,120,120.83,17,1,145,8.23,8,0.3805
1381219,2023-08-08,"Providence Stadium, Guyana",Away,Modern Era,1.0,T20I,159,107,148.6,22,0,0,7.95,5,0.4
1381220,2023-08-12,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Away,Modern Era,1.0,T20I,168,102,164.71,23,0,0,8.9,8,0.3167
1381221,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Away,Modern Era,0.0,T20I,154,120,128.33,20,1,154,9.5,2,0.3241
1384634,2023-08-18,"Malahide, Dublin",Away,Modern Era,0.0,T20I,44,41,107.32,6,0,0,6.95,7,0.4667
1384637,2023-08-20,"Malahide, Dublin",Away,Modern Era,1.0,T20I,177,120,147.5,23,1,177,7.6,8,0.4417
1387598,2023-12-12,"St George's Park, Gqeberha",Away,Modern Era,1.0,T20I,173,117,147.86,26,1,173,11.133,5,0.2771
1387599,2023-12-14,"The Wanderers Stadium, Johannesburg",Away,Modern Era,1.0,T20I,192,120,160.0,29,1,192,6.867,10,0.5301
1389391,2023-11-23,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Home,Modern Era,1.0,T20I,195,119,163.87,30,0,0,10.4,3,0.3583
1389392,2023-11-26,"Greenfield International Stadium, Thiruvananthapuram",Home,Modern Era,1.0,T20I,220,120,183.33,32,1,220,9.55,9,0.3583
1389393,2023-11-28,"Barsapara Cricket Stadium, Guwahati",Home,Modern Era,0.0,T20I,199,120,165.83,32,1,199,11.25,5,0.3
1389394,2023-12-01,"Shaheed Veer Narayan Singh International Stadium, Raipur",Away,Modern Era,1.0,T20I,164,120,136.67,21,1,164,7.7,7,0.3917
1389395,2023-12-03,"M Chinnaswamy Stadium, Bengaluru",Home,Modern Era,1.0,T20I,154,120,128.33,20,1,154,7.7,8,0.3833
1399113,2023-10-03,Zhejiang University of Technology Cricket Field,Away,Modern Era,1.0,T20I,194,120,161.67,29,1,194,8.95,9,0.4917
1399117,2023-10-06,Zhejiang University of Technology Cricket Field,Away,Modern Era,1.0,T20I,95,56,169.64,15,0,0,4.8,9,0.5583
1415708,2024-06-05,"Nassau County International Cricket Stadium, New York",Away,Modern Era,1.0,T20I,91,74,122.97,12,0,0,5.811,10,0.6105
1415719,2024-06-09,"Nassau County International Cricket Stadium, New York",Away,Modern Era,1.0,T20I,112,114,98.25,15,1,112,5.65,7,0.4583
1415725,2024-06-12,"Nassau County International Cricket Stadium, New York",Away,Modern Era,1.0,T20I,102,110,92.73,8,0,0,5.5,8,0.5667
1415747,2024-06-22,"Sir Vivian Richards Stadium, North Sound, Antigua",Away,Modern Era,1.0,T20I,189,120,157.5,25,1,189,7.3,8,0.4083
1415751,2024-06-24,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Away,Modern Era,1.0,T20I,202,120,168.33,29,1,202,9.05,7,0.3833
1415754,2024-06-27,"Providence Stadium, Guyana",Away,Modern Era,1.0,T20I,168,120,140.0,21,1,168,6.18,10,0.4
1415755,2024-06-29,"Kensington Oval, Bridgetown, Barbados",Away,Modern Era,1.0,T20I,169,120,140.83,20,1,169,8.45,8,0.3667
1420223,2024-07-06,Harare Sports Club,Away,Modern Era,0.0,T20I,98,119,82.35,14,0,0,5.75,9,0.55
1420224,2024-07-07,Harare Sports Club,Away,Modern Era,1.0,T20I,227,120,189.17,34,1,227,7.179,10,0.4464
1420225,2024-07-10,Harare Sports Club,Away,Modern Era,1.0,T20I,174,120,145.0,26,1,174,7.95,6,0.375
1420226,2024-07-13,Harare Sports Club,Away,Modern Era,1.0,T20I,151,92,164.13,23,0,0,7.6,7,0.35
1420227,2024-07-14,Harare Sports Club,Away,Modern Era,1.0,T20I,157,120,130.83,17,1,157,6.757,10,0.4775
1439893,2024-10-06,"Shrimant Madhavrao Scindia Cricket Stadium, Gwalior",Away,Modern Era,1.0,T20I,129,71,181.69,22,0,0,6.403,10,0.4118
1439894,2024-10-09,"Arun Jaitley Stadium, Delhi",Home,Modern Era,1.0,T20I,214,120,178.33,32,1,214,6.75,9,0.3833
1439895,2024-10-12,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Home,Modern Era,1.0,T20I,280,120,233.33,47,1,280,8.2,7,0.4
1439899,2025-01-22,"Eden Gardens, Kolkata",Home,Modern Era,1.0,T20I,127,77,164.94,21,0,0,6.6,10,0.475
1439900,2025-01-25,"MA Chidambaram Stadium, Chepauk, Chennai",Home,Modern Era,1.0,T20I,155,116,133.62,23,0,0,8.25,9,0.35
1439901,2025-01-28,"Saurashtra Cricket Association Stadium, Rajkot",Home,Modern Era,0.0,T20I,134,120,111.67,16,0,0,8.55,9,0.3583
1439902,2025-01-31,"Maharashtra Cricket Association Stadium, Pune",Home,Modern Era,1.0,T20I,171,120,142.5,27,1,171,8.441,10,0.3898
1439903,2025-02-02,"Wankhede Stadium, Mumbai",Home,Modern Era,1.0,T20I,240,120,200.0,36,1,240,9.238,10,0.3968
1442987,2024-07-27,Pallekele International Cricket Stadium,Away,Modern Era,1.0,T20I,209,120,174.17,34,1,209,8.793,10,0.3879
1442988,2024-07-28,Pallekele International Cricket Stadium,Away,Modern Era,0.0,T20I,80,39,205.13,14,0,0,8.067,9,0.4034
1442989,2024-07-30,Pallekele International Cricket Stadium,Away,Modern Era,1.0,T20I,134,121,110.74,14,1,130,6.836,10,0.3934
1449301,2024-11-08,"Kingsmead, Durban",Away,Modern Era,1.0,T20I,193,119,162.18,30,1,193,7.907,10,0.4766
1449302,2024-11-10,"St George's Park, Gqeberha",Away,Modern Era,0.0,T20I,110,120,91.67,13,1,110,6.737,7,0.4298
1449303,2024-11-13,"SuperSport Park, Centurion",Away,Modern Era,1.0,T20I,198,119,166.39,28,1,198,10.4,7,0.3
1449304,2024-11-15,"The Wanderers Stadium, Johannesburg",Away,Modern Era,1.0,T20I,265,120,220.83,40,1,265,8.073,10,0.4727
1478907,2025-10-29,"Manuka Oval, Canberra",Away,Modern Era,1.0,T20I,95,58,163.79,14,1,95,,0,
1478908,2025-10-31,Melbourne Cricket Ground,Away,Modern Era,0.0,T20I,122,112,108.93,15,1,122,9.45,6,0.35
1478909,2025-11-02,"Bellerive Oval, Hobart",Away,Modern Era,1.0,T20I,181,111,163.06,21,0,0,9.3,6,0.35
1478910,2025-11-06,Carrara Oval,Away,Modern Era,1.0,T20I,158,120,131.67,17,1,158,6.491,10,0.4545
1478911,2025-11-08,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Away,Modern Era,1.0,T20I,52,29,179.31,8,1,52,,0,
1479576,2025-12-09,"Barabati Stadium, Cuttack",Home,Modern Era,1.0,T20I,162,120,135.0,23,1,162,5.92,10,0.6
1479577,2025-12-11,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",Away,Modern Era,0.0,T20I,157,115,136.52,18,0,0,10.639,4,0.3529
1479578,2025-12-14,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Home,Modern Era,1.0,T20I,111,95,116.84,18,0,0,5.85,10,0.4333
1479580,2025-12-19,"Narendra Modi Stadium, Ahmedabad",Home,Modern Era,1.0,T20I,222,120,185.0,36,1,222,10.05,8,0.35
1490234,2026-01-21,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Home,Modern Era,1.0,T20I,223,120,185.83,35,1,223,9.5,7,0.3
1490235,2026-01-23,"Shaheed Veer Narayan Singh International Stadium, Raipur",Away,Modern Era,0.0,T20I,194,91,213.19,32,0,0,10.4,6,0.325
1490236,2026-01-25,"Barsapara Cricket Stadium, Guwahati",Home,Modern Era,1.0,T20I,153,60,255.0,26,0,0,7.65,9,0.375
1490237,2026-01-28,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Home,Modern Era,0.0,T20I,162,112,144.64,24,0,0,10.75,7,0.2833
1490238,2026-01-31,"Greenfield International Stadium, Thiruvananthapuram",Home,Modern Era,1.0,T20I,259,120,215.83,40,1,259,11.441,10,0.2881
1496921,2025-09-10,Dubai International Cricket Stadium,Away,Modern Era,1.0,T20I,57,27,211.11,9,0,0,4.329,10,0.6582
1496925,2025-09-14,Dubai International Cricket Stadium,Away,Modern Era,1.0,T20I,129,95,135.79,18,0,0,6.35,9,0.525
1496931,2025-09-19,"Zayed Cricket Stadium, Abu Dhabi",Away,Modern Era,1.0,T20I,175,120,145.83,22,1,175,8.35,4,0.4333
1496933,2025-09-21,Dubai International Cricket Stadium,Away,Modern Era,1.0,T20I,171,113,151.33,25,0,0,8.55,5,0.4167
1496935,2025-09-24,Dubai International Cricket Stadium,Away,Modern Era,1.0,T20I,164,120,136.67,19,1,164,6.513,10,0.4872
1496937,2025-09-26,Dubai International Cricket Stadium,Away,Modern Era,1.0,T20I,191,121,157.85,23,1,188,9.792,7,0.288
1496938,2025-09-28,Dubai International Cricket Stadium,Away,Modern Era,1.0,T20I,148,118,125.42,17,0,0,7.617,10,0.3652
1512721,2026-02-07,"Wankhede Stadium, Mumbai",Home,Modern Era,1.0,T20I,158,120,131.67,25,1,158,6.6,8,0.425
1512736,2026-02-12,"Arun Jaitley Stadium, Delhi",Home,Modern Era,1.0,T20I,199,120,165.83,29,1,199,6.327,10,0.4727
1512745,2026-02-15,"R Premadasa Stadium, Colombo",Away,Modern Era,1.0,T20I,172,120,143.33,25,1,172,6.333,10,0.5
1512754,2026-02-18,"Narendra Modi Stadium, Ahmedabad",Home,Modern Era,1.0,T20I,185,120,154.17,24,1,185,8.8,7,0.3167
1512761,2026-02-22,"Narendra Modi Stadium, Ahmedabad",Home,Modern Era,0.0,T20I,106,113,93.81,11,0,0,9.35,7,0.3167
1512766,2026-02-26,"MA Chidambaram Stadium, Chepauk, Chennai",Home,Modern Era,1.0,T20I,244,120,203.33,34,1,244,8.975,6,0.3697
1512770,2026-03-01,"Eden Gardens, Kolkata",Home,Modern Era,1.0,T20I,187,116,161.21,31,0,0,9.75,4,0.325
1512772,2026-03-05,"Wankhede Stadium, Mumbai",Home,Modern Era,1.0,T20I,241,120,200.83,37,1,241,12.3,7,0.2667
1512773,2026-03-08,"Narendra Modi Stadium, Ahmedabad",Home,Modern Era,1.0,T20I,241,119,202.52,36,1,241,8.368,10,0.3684
63963,2001-12-19,"M Chinnaswamy Stadium, Bangalore",Home,Early 2000s,0.0,Test,227,567,40.04,34,0,0,2.824,10,0.736
64047,2003-10-16,"Punjab Cricket Association Stadium, Mohali, Chandigarh",Home,Early 2000s,0.0,Test,548,1446,37.9,68,0,131,3.174,6,0.7229
64059,2003-12-04,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Away,Early 2000s,0.0,Test,467,817,57.16,58,0,0,4.331,13,0.6908
64062,2004-01-02,Sydney Cricket Ground,Away,Early 2000s,1.0,Test,867,1385,62.6,127,1,867,3.926,16,0.7157
64083,2004-04-13,Rawalpindi Cricket Stadium,Away,Early 2000s,1.0,Test,571,1064,53.67,81,0,0,3.698,20,0.7753
64100,2004-10-14,MA Chidambaram Stadium,Home,Early 2000s,0.0,Test,378,825,45.82,49,0,0,2.942,20,0.72
64102,2004-11-03,Wankhede Stadium,Home,Early 2000s,1.0,Test,291,659,44.16,42,1,291,3.206,20,0.7329
64109,2004-11-20,Green Park,Home,Early 2000s,0.0,Test,440,808,54.46,59,0,0,2.666,13,0.7709
64110,2004-11-28,Eden Gardens,Home,Early 2000s,1.0,Test,491,1139,43.11,59,0,0,2.686,20,0.7672
64111,2004-12-10,Bangabandhu National Stadium,Away,Early 2000s,1.0,Test,513,821,62.48,84,0,0,3.472,20,0.7661
219062,2005-09-13,Queens Sports Club,Away,Early 2000s,1.0,Test,540,908,59.47,73,0,0,3.164,20,0.7773
226363,2005-12-18,Sardar Patel Stadium,Home,Early 2000s,1.0,Test,652,1162,56.11,88,1,652,2.923,20,0.7602
233797,2006-01-21,Iqbal Stadium,Away,Early 2000s,0.0,Test,572,1042,54.89,82,0,0,4.261,18,0.6706
234783,2006-01-29,National Stadium,Away,Early 2000s,0.0,Test,459,677,67.8,78,0,0,4.213,17,0.6905
238186,2006-03-09,"Punjab Cricket Association IS Bindra Stadium, Mohali",Home,Early 2000s,1.0,Test,439,776,56.57,51,0,0,2.675,20,0.7961
239025,2006-03-01,Vidarbha C.A. Ground,Home,Early 2000s,0.0,Test,553,1291,42.84,80,0,0,3.212,13,0.7541
239920,2006-06-02,"Antigua Recreation Ground, St John's",Away,Early 2000s,1.0,Test,722,1462,49.38,89,1,722,3.457,19,0.7795
239921,2006-06-10,"Daren Sammy National Cricket Stadium, Gros Islet",Away,Early 2000s,1.0,Test,561,890,63.03,58,1,561,2.495,17,0.8129
239922,2006-06-22,"Warner Park, Basseterre",Away,Early 2000s,0.0,Test,614,1152,53.3,82,0,0,3.728,16,0.6856
239923,2006-06-30,"Sabina Park, Kingston",Away,Early 2000s,1.0,Test,351,917,38.28,50,1,351,3.121,20,0.7754
249215,2006-12-15,The Wanderers Stadium,Away,Early 2000s,1.0,Test,440,867,50.75,68,1,440,3.237,20,0.7794
249216,2006-12-26,Kingsmead,Away,Early 2000s,0.0,Test,389,798,48.75,60,0,0,3.726,18,0.734
249217,2007-01-02,Newlands,Away,Early 2000s,0.0,Test,558,1172,47.61,77,1,558,3.031,15,0.7587
258468,2007-07-19,Lord's,Away,Early 2000s,0.0,Test,443,1040,42.6,57,0,0,3.415,20,0.7596
258469,2007-07-27,Trent Bridge,Away,Early 2000s,1.0,Test,505,1098,45.99,70,0,0,3.263,20,0.7522
258470,2007-08-09,Kennington Oval,Away,Early 2000s,1.0,Test,778,1368,56.87,113,1,778,3.349,16,0.7748
282691,2007-05-18,Zahur Ahmed Chowdhury Stadium,Away,Early 2000s,1.0,Test,456,737,61.87,59,1,456,3.55,12,0.7232
282692,2007-05-25,"Shere Bangla National Stadium, Mirpur",Away,Early 2000s,1.0,Test,584,918,63.62,66,1,584,3.912,20,0.7592
291351,2007-12-26,Melbourne Cricket Ground,Away,Early 2000s,0.0,Test,336,875,38.4,38,0,0,3.838,17,0.6737
291352,2008-01-02,Sydney Cricket Ground,Away,Transition Era,0.0,Test,709,1255,56.49,102,0,0,3.936,17,0.6689
291353,2008-01-16,Western Australia Cricket Association Ground,Away,Transition Era,1.0,Test,560,1072,52.24,76,1,560,4.039,20,0.7024
291354,2008-01-24,Adelaide Oval,Away,Transition Era,1.0,Test,724,1458,49.66,70,1,724,3.11,10,0.6971
297806,2007-11-22,Arun Jaitley Stadium,Home,Early 2000s,1.0,Test,449,839,53.52,67,0,0,2.663,20,0.7948
297807,2007-11-30,Eden Gardens,Home,Early 2000s,1.0,Test,774,1173,65.98,109,1,774,2.936,14,0.7633
297808,2007-12-08,M.Chinnaswamy Stadium,Home,Early 2000s,1.0,Test,831,1361,61.06,124,1,831,3.424,17,0.7641
332911,2008-03-26,"MA Chidambaram Stadium, Chepauk",Home,Transition Era,0.0,Test,589,931,63.27,80,0,0,3.327,15,0.7161
332912,2008-04-03,"Sardar Patel Stadium, Motera",Home,Transition Era,0.0,Test,361,686,52.62,46,1,361,3.495,7,0.6958
332913,2008-04-11,Green Park,Home,Transition Era,1.0,Test,369,677,54.51,56,0,0,2.693,20,0.7605
343729,2008-07-23,Sinhalese Sports Club Ground,Away,Transition Era,0.0,Test,359,707,50.78,44,0,138,3.7,6,0.6906
343730,2008-07-31,Galle International Stadium,Away,Transition Era,1.0,Test,579,950,60.95,73,1,579,3.035,20,0.7376
343731,2008-08-08,P Saravanamuttu Stadium,Away,Transition Era,0.0,Test,492,1007,48.86,53,1,492,3.099,12,0.7035
